"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2023-11-01","15:40:00",4241.56,"1 Nov 2 4245 P STO 16.75 | 1 Nov 2 4290 C STO 1.50 | 1 Nov 6 4245 P BTO 29.30 | 1 Nov 8 4290 C BTO 15.75",-2700,4312.13,"2023-11-02","13:55:00",-2660,"Exited at Specified Time",-50,1,493516.2,2700,"R5. Jeevan Double Calender 20%  - Wed only - 1 con",5,5,0.41,0.456,16.76,15.96,7.47,40.29,18.52,-5.56
"2023-11-01","14:33:00",4222.4,"1 Nov 1 4210 P STO 6.90 | 1 Nov 1 4170 P BTO 0.85",595,4237.86,"2023-11-01","16:00:00",0,"Expired",592.5,1,493012.54,3405,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,8.12,1,17.24,16.84,7.47,21.13,100,-98.32
"2023-11-01","12:06:00",4215.23,"1 Nov 1 4200 P BTO 8.30 | 1 Nov 1 4200 C BTO 23.45",-3185,4237.86,"2023-11-01","16:00:00",-3786,"Expired",598.5,1,492324.04,3185,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,17.39,16.84,7.47,13.96,38.62,-31.87
"2023-11-01","11:15:00",4218.42,"2 Nov 1 4245 C STO 4.95 | 1 Nov 1 4215 C BTO 17.10 | 1 Nov 1 4275 C BTO 0.80",-810,4237.86,"2023-11-01","16:00:00",-2286,"Expired",1471,1,491725.54,810,"R9. MAD ORB Replacement Bfly",5,0,0.55,0.004,17.28,16.84,7.47,17.15,210.49,-40.12
"2023-11-01","10:45:00",4226.87,"1 Nov 1 4225 C BTO 17.00 | 1 Nov 1 4305 C BTO 0.20 | 2 Nov 1 4265 C STO 2.70",-1185,4237.86,"2023-11-01","16:00:00",-1286,"Expired",96,1,492420.04,1185,"R2. Jiji ORB Call Butterfly",5,0,0.31,0.008,17.15,16.84,7.47,25.6,62.45,-74.26
"2023-11-01","10:30:00",4222.72,"1 Nov 1 4210 P BTO 11.05",-1115,4236.45,"2023-11-01","15:03:00",-115,"Underlying Price Move Up",-1002.56,1,490254.54,1945,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,17.15,16.83,7.47,21.45,53.81,-89.69
"2023-11-01","10:30:00",4222.72,"1 Nov 1 4225 C BTO 14.70 | 1 Nov 1 4245 C STO 6.40",-840,4205.29,"2023-11-01","12:41:00",-410,"Underlying Price Move Down",-435.12,1,490592.7,1945,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.44,0.322,17.15,17.68,7.47,21.45,13.69,-51.19
"2023-11-01","09:45:00",4202.16,"1 Nov 1 4110 P BTO 0.40",-40,4237.86,"2023-11-01","16:00:00",0,"Expired",-40,1,492972.54,40,"Blackswan hedge",0,0,0,0,17.77,16.84,7.47,0.89,12.5,-100
"2023-11-01","09:40:00",4201.33,"1 Nov 1 4205 C BTO 14.90 | 1 Nov 1 4245 C STO 2.60",-1240,4237.86,"2023-11-01","16:00:00",-3286,"Expired",2042.74,1,495015.28,2605,"McRib Deluxe - 1 Con",3.26,0,0.17,0.002,17.83,16.84,7.47,0.06,189.52,-21.37
"2023-11-01","09:40:00",4201.33,"1 Nov 1 4195 P BTO 14.20 | 1 Nov 1 4115 P STO 0.55",-1375,4220.78,"2023-11-01","10:23:00",-625,"Underlying Price Move Up",-756.52,1,491027.82,2605,"McRib Deluxe - 1 Con",3.26,3.26,0.04,0.031,17.83,17.16,7.47,0.06,1.09,-53.82
"2023-10-31","15:48:00",4189.88,"3 Oct 31 4195 C BTO 0.65 | 3 Oct 31 4190 P BTO 2.15",-300,4193.8,"2023-10-31","16:00:00",0,"Expired",-907.5,3,491505.2,900,"R6. MOC straddle/EOD last 12 min - Max cap 1000",7.5,0,0,0,18.14,18.04,4.51,18.55,0,-100
"2023-10-31","15:45:00",4190.63,"20 Oct 31 4200 C BTO 0.20 | 20 Oct 31 4180 P BTO 0.20",-50,4193.8,"2023-10-31","16:00:00",0,"Expired",-1072,20,492412.7,1000,"R2. EOM 3:45pm Strangle 2.0 - Max cap 1000",72,0,0,0,18.09,18.04,4.51,19.3,0,-100
"2023-10-31","10:54:00",4174.71,"1 Oct 31 4175 C BTO 9.70 | 1 Oct 31 4255 C BTO 0.05 | 2 Oct 31 4215 C STO 0.45",-890,4193.8,"2023-10-31","16:00:00",-1880,"Expired",985,1,493484.7,890,"R2. Jiji ORB Call Butterfly",5,0,0.09,0.006,19.12,18.04,4.51,3.38,130.34,-62.92
"2023-10-31","10:30:00",4167.94,"1 Oct 31 4160 P BTO 7.15 | 1 Oct 31 4170 C BTO 9.50 | 1 Oct 31 4190 C STO 2.75",-1400,4193.8,"2023-10-31","16:00:00",-2000,"Expired",596.64,1,492101.84,1400,"Ric Intraday swan net",3.36,0,0.17,0.148,19.33,18.04,4.51,-3.39,42.86,-28.57
"2023-10-31","10:30:00",4167.94,"1 Oct 31 4170 C BTO 9.50 | 1 Oct 31 4190 C STO 2.75",-685,4195.34,"2023-10-31","15:56:00",-1985,"Exited at Specified Time",1294.88,1,492499.7,1400,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.29,0.223,19.33,17.99,4.51,-3.39,189.78,-39.42
"2023-10-31","10:30:00",4167.94,"1 Oct 31 4160 P BTO 7.15",-725,4180.51,"2023-10-31","13:04:00",-140,"Underlying Price Move Up",-587.56,1,491204.82,1400,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,19.33,18.64,4.51,-3.39,44.83,-80.69
"2023-10-31","09:45:00",4158.65,"1 Oct 31 4085 P BTO 0.35",-35,4193.8,"2023-10-31","16:00:00",0,"Expired",-35,1,492066.84,35,"Blackswan hedge",0,0,0,0,19.69,18.04,4.51,-12.68,0,-100
"2023-10-31","09:32:00",4167.43,"1 Oct 31 4170 P BTO 14.75 | 1 Oct 31 4170 C BTO 11.75",-2660,4193.8,"2023-10-31","16:00:00",-2380,"Expired",-282.5,1,491784.34,2660,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,19.62,18.04,4.51,-3.9,3.01,-46.24
"2023-10-30","15:05:00",4170.45,"1 Nov 1 4125 P STO 11.00 | 1 Nov 1 4215 C STO 9.90 | 1 Nov 3 4125 P BTO 20.10 | 1 Nov 3 4215 C BTO 19.30",-1853,4207.95,"2023-11-01","14:45:00",-2212,"Exited at Specified Time",353.8,1,491257.1,1853,"Gabo - DC SPX 2/4 Monday - No VIX",2.6,2.6,0.53,0.263,19.71,17.48,22.02,31.06,21.15,-3.94
"2023-10-30","14:48:00",4172.43,"1 Oct 30 4170 P STO 4.20 | 1 Oct 30 4130 P BTO 0.15",395,4166.82,"2023-10-30","16:00:00",318,"Expired",74.5,1,492162.88,3605,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,28,56,19.67,19.76,22.02,33.04,78.48,-40.51
"2023-10-30","10:10:00",4156.53,"1 Nov 1 4130 P STO 19.70 | 1 Nov 1 4245 C STO 3.50 | 1 Nov 3 4130 P BTO 28.85 | 1 Nov 3 4245 C BTO 9.10",-1490,4216.18,"2023-11-01","14:40:00",-1815,"Exited at Specified Time",310.6,1,490903.3,1490,"R7. Gabo - DC SPX Lunes 2/4 VIX 9D",7.2,7.2,0.61,0.092,20.35,17.34,22.02,17.14,27.52,-8.05
"2023-10-30","09:45:00",4157.78,"1 Oct 30 4075 P BTO 0.35",-35,4166.82,"2023-10-30","16:00:00",0,"Expired",-35,1,492127.88,35,"Blackswan hedge",0,0,0,0,20.27,19.76,22.02,18.39,28.57,-100
"2023-10-30","09:32:00",4149.06,"1 Oct 30 4140 P BTO 10.10 | 1 Oct 30 4140 C BTO 19.95",-3015,4166.82,"2023-10-30","16:00:00",-2682,"Expired",-335.5,1,491792.38,3015,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,20.46,19.76,22.02,9.67,23.71,-41.13
"2023-10-27","15:48:00",4106.93,"2 Oct 27 4110 C BTO 1.55 | 2 Oct 27 4105 P BTO 2.65",-440,4117.37,"2023-10-27","16:00:00",-737,"Expired",589,2,491432.88,880,"R6. MOC straddle/EOD last 12 min - Max cap 1000",5,0,0,0,21.52,21.29,15.7,-46,67.5,-48.86
"2023-10-27","10:37:00",4146.22,"1 Oct 27 4135 P BTO 7.85",-795,4109.94,"2023-10-27","15:35:00",-2550,"Exited at Specified Time",1752.44,1,490883.88,1580,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,19.93,21.31,15.7,-6.71,279.87,-52.2
"2023-10-27","10:37:00",4146.22,"1 Oct 27 4145 C BTO 13.30 | 1 Oct 27 4165 C STO 5.45",-795,4129.43,"2023-10-27","12:51:00",-255,"Underlying Price Move Down",-545.12,1,489131.44,1580,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.41,0.215,19.93,20.51,15.7,-6.71,32.7,-67.92
"2023-10-27","09:45:00",4145.41,"1 Oct 27 4070 P BTO 0.40",-40,4117.37,"2023-10-27","16:00:00",0,"Expired",-40,1,490843.88,40,"Blackswan hedge",0,0,0,0,20.15,21.29,15.7,-7.52,50,-100
"2023-10-27","09:32:00",4153.33,"1 Oct 27 4155 P BTO 16.55 | 1 Oct 27 4155 C BTO 14.40",-3105,4117.37,"2023-10-27","16:00:00",-3763,"Expired",655.5,1,492088.38,3105,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,20.16,21.29,15.7,0.4,62.96,-30.92
"2023-10-26","09:45:00",4179.43,"1 Oct 26 4095 P BTO 0.35",-35,4137.23,"2023-10-26","16:00:00",0,"Expired",-35,1,490303.56,35,"Blackswan hedge",0,0,0,0,20.66,21.44,-10.78,3.44,171.43,-100
"2023-10-26","09:35:00",4180.99,"1 Oct 26 4150 P STO 4.95 | 1 Oct 26 4215 C STO 4.55 | 1 Oct 26 4125 P BTO 1.50 | 1 Oct 26 4240 C BTO 1.25",655,4137.23,"2023-10-26","16:00:00",1277,"Expired",-627,1,489676.56,1845,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,3.45,121.5,20.65,21.44,-10.78,5,92.37,-148.85
"2023-10-25","09:45:00",4213.08,"1 Oct 25 4140 P BTO 0.35",-35,4186.77,"2023-10-25","16:00:00",0,"Expired",-35,1,490601.56,35,"Blackswan hedge",0,0,0,0,19.65,20.48,-15.26,-19.34,71.43,-100
"2023-10-25","09:35:00",4224.34,"1 Oct 25 4195 P STO 3.45 | 1 Oct 25 4250 C STO 3.75 | 1 Oct 25 4170 P BTO 0.75 | 1 Oct 25 4275 C BTO 0.60",565,4186.77,"2023-10-25","16:00:00",823,"Expired",-263,1,490338.56,1935,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,5.33,82.5,19.28,20.48,-15.26,-8.08,38.94,-125.66
"2023-10-24","10:48:00",4256.2,"1 Oct 24 4255 C BTO 10.75 | 1 Oct 24 4335 C BTO 0.05 | 2 Oct 24 4295 C STO 0.45",-995,4247.68,"2023-10-24","16:00:00",0,"Expired",-1000,1,491296.66,995,"R2. Jiji ORB Call Butterfly",5,0,0.08,1,19.26,19.09,18.75,20.41,9.05,-100
"2023-10-24","10:30:00",4255.39,"1 Oct 24 4245 P BTO 6.70 | 1 Oct 24 4255 C BTO 11.40 | 1 Oct 24 4275 C STO 3.40",-1480,4247.68,"2023-10-24","16:00:00",0,"Expired",-1483.36,1,492336.66,1480,"Ric Intraday swan net",3.36,0,0.19,0.5,19.26,19.09,18.75,19.6,82.43,-100
"2023-10-24","10:30:00",4255.39,"1 Oct 24 4245 P BTO 6.70",-680,4252.51,"2023-10-24","15:22:00",-90,"Stop Loss",-592.56,1,494711.54,1480,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,19.26,19.04,18.75,19.6,290.44,-86.76
"2023-10-24","10:30:00",4255.39,"1 Oct 24 4255 C BTO 11.40 | 1 Oct 24 4275 C STO 3.40",-810,4235.76,"2023-10-24","12:17:00",-195,"Underlying Price Move Down",-620.12,1,496090.62,1480,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.3,0.152,19.26,19.69,18.75,19.6,8.02,-75.93
"2023-10-24","10:24:00",4250.08,"1 Oct 24 4245 P BTO 9.15 | 1 Oct 24 4165 P STO 0.15",-910,4252.76,"2023-10-24","15:45:00",-25,"Exited at Specified Time",-891.52,1,493820.02,1780,"McRib Deluxe - 1 Con",3.26,3.26,0.02,0.125,19.38,19,18.75,14.29,189.56,-96.15
"2023-10-24","10:24:00",4250.08,"1 Oct 24 4255 C BTO 9.20 | 1 Oct 24 4295 C STO 0.50",-880,4228.79,"2023-10-24","12:25:00",-100,"Underlying Price Move Down",-786.52,1,495304.1,1780,"McRib Deluxe - 1 Con",3.26,3.26,0.05,0.083,19.38,19.87,18.75,14.29,29.55,-87.5
"2023-10-24","09:45:00",4246.7,"1 Oct 24 4170 P BTO 0.40",-40,4247.68,"2023-10-24","16:00:00",0,"Expired",-40,1,492296.66,40,"Blackswan hedge",0,0,0,0,19.54,19.09,18.75,10.91,37.5,-100
"2023-10-24","09:32:00",4240.42,"1 Oct 24 4235 P BTO 10.20 | 1 Oct 24 4235 C BTO 16.60",-2690,4247.68,"2023-10-24","16:00:00",-1268,"Expired",-1424.5,1,489872.16,2690,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,19.7,19.09,18.75,4.63,11.15,-56.88
"2023-10-23","15:05:00",4241.74,"1 Oct 25 4200 P STO 10.15 | 1 Oct 25 4285 C STO 8.50 | 1 Oct 27 4200 P BTO 18.40 | 1 Oct 27 4285 C BTO 17.30",-1708,4186.08,"2023-10-25","13:36:00",-1857,"Above Delta",143.8,1,490015.96,1708,"Gabo - DC SPX 2/4 Monday - No VIX",2.6,2.6,0.52,0.48,19.8,20.92,-13.76,31.34,16.51,-5.15
"2023-10-23","10:10:00",4215.69,"1 Oct 25 4190 P STO 18.50 | 1 Oct 25 4305 C STO 3.10 | 1 Oct 27 4190 P BTO 27.15 | 1 Oct 27 4305 C BTO 7.95",-1365,4186.18,"2023-10-25","14:40:00",-2000,"Exited at Specified Time",620.6,1,490636.56,1365,"R7. Gabo - DC SPX Lunes 2/4 VIX 9D",7.2,7.2,0.62,0.293,21.39,20.89,-13.76,5.29,48.35,-4.4
"2023-10-23","09:45:00",4191.4,"1 Oct 23 4115 P BTO 0.40",-40,4217.04,"2023-10-23","16:00:00",0,"Expired",-40,1,496110.74,40,"Blackswan hedge",0,0,0,0,22.43,20.78,-13.76,-19,0,-100
"2023-10-23","09:35:00",4203.98,"1 Oct 23 4175 P STO 4.45 | 1 Oct 23 4235 C STO 3.90 | 1 Oct 23 4150 P BTO 1.25 | 1 Oct 23 4260 C BTO 0.85",605,4217.04,"2023-10-23","16:00:00",0,"Expired",600,1,496710.74,1895,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,3.98,1,22.05,20.78,-13.76,-6.42,100,-175.21
"2023-10-20","11:58:00",4248.76,"1 Oct 20 4240 P BTO 8.15",-825,4235.4,"2023-10-20","15:35:00",-680,"Exited at Specified Time",-147.56,1,491130.76,1545,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,20.78,21.15,-4.15,-25.09,69.09,-62.42
"2023-10-20","11:58:00",4248.76,"1 Oct 20 4250 C BTO 11.85 | 1 Oct 20 4270 C STO 4.65",-730,4235.14,"2023-10-20","15:10:00",-85,"Stop Loss",-650.12,1,491278.32,1545,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.39,0.105,20.78,21.06,-4.15,-25.09,35.62,-88.36
"2023-10-20","09:45:00",4270.91,"1 Oct 20 4185 P BTO 0.40",-40,4224.16,"2023-10-20","16:00:00",0,"Expired",-40,1,494179.24,40,"Blackswan hedge",0,0,0,0,20.65,21.36,-4.15,-2.94,112.5,-100
"2023-10-20","09:42:00",4275.97,"1 Oct 20 4270 P BTO 11.80 | 1 Oct 20 4190 P STO 0.35",-1155,4227.6,"2023-10-20","15:45:00",-4250,"Exited at Specified Time",3088.48,1,494219.24,2230,"McRib Deluxe - 1 Con",3.26,3.26,0.03,0.001,20.47,21.38,-4.15,2.12,268.83,0
"2023-10-20","09:42:00",4275.97,"1 Oct 20 4280 C BTO 12.35 | 1 Oct 20 4320 C STO 1.60",-1085,4254.59,"2023-10-20","10:09:00",-480,"Underlying Price Move Down",-611.52,1,491928.44,2230,"McRib Deluxe - 1 Con",3.26,3.26,0.13,0.117,20.47,21.29,-4.15,2.12,0,-54.84
"2023-10-20","09:32:00",4268.37,"1 Oct 20 4275 P BTO 19.45 | 1 Oct 20 4275 C BTO 11.55",-3110,4224.16,"2023-10-20","16:00:00",-5084,"Expired",1971.5,1,496150.74,3110,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,21.2,21.36,-4.15,-5.48,65.43,-26.85
"2023-10-19","12:22:00",4338.83,"1 Oct 19 4330 P BTO 7.45 | 1 Oct 19 4340 C BTO 10.95 | 1 Oct 19 4360 C STO 3.80",-1470,4278,"2023-10-19","16:00:00",-5200,"Expired",3726.64,1,491427.46,1470,"Ric Intraday swan net",3.36,0,0.21,0.001,18.75,20.9,6.76,17.47,306.46,-8.5
"2023-10-19","12:03:00",4331.95,"1 Oct 19 4320 P BTO 7.60",-770,4283.81,"2023-10-19","15:35:00",-3645,"Exited at Specified Time",2872.44,1,484202.34,1745,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,18.85,20.62,6.76,10.59,462.34,-40.26
"2023-10-19","12:03:00",4331.95,"1 Oct 19 4330 C BTO 13.75 | 1 Oct 19 4355 C STO 4.00",-985,4313.02,"2023-10-19","12:30:00",-395,"Underlying Price Move Down",-595.12,1,481329.9,1745,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.29,0.194,18.85,19.5,6.76,10.59,18.27,-59.9
"2023-10-19","10:15:00",4321.74,"1 Oct 19 4320 P BTO 13.65 | 1 Oct 19 4240 P STO 0.30",-1345,4271.64,"2023-10-19","15:45:00",-4850,"Exited at Specified Time",3498.48,1,487700.82,2490,"McRib Deluxe - 1 Con",3.26,3.26,0.02,0.002,19.02,21.09,6.76,0.38,263.2,-66.54
"2023-10-19","10:15:00",4321.74,"1 Oct 19 4325 C BTO 13.40 | 1 Oct 19 4365 C STO 1.95",-1155,4299.81,"2023-10-19","10:33:00",-470,"Underlying Price Move Down",-691.52,1,481365.02,2490,"McRib Deluxe - 1 Con",3.26,3.26,0.15,0.094,19.02,19.95,6.76,0.38,0,-58.44
"2023-10-19","09:45:00",4316.46,"1 Oct 19 4230 P BTO 0.35",-35,4278,"2023-10-19","16:00:00",0,"Expired",-35,1,491392.46,35,"Blackswan hedge",0,0,0,0,19.36,20.9,6.76,-4.9,71.43,-100
"2023-10-19","09:32:00",4323.97,"1 Oct 19 4320 P BTO 12.80 | 1 Oct 19 4320 C BTO 17.60",-3050,4278,"2023-10-19","16:00:00",-4200,"Expired",1147.5,1,492539.96,3050,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,19.07,20.9,6.76,2.61,63.11,-41.64
"2023-10-18","15:40:00",4316.75,"1 Oct 19 4320 P STO 19.50 | 1 Oct 19 4375 C STO 2.00 | 1 Oct 23 4320 P BTO 32.35 | 1 Oct 25 4375 C BTO 15.60",-2665,4332.68,"2023-10-19","12:21:00",-3235,"Profit Target",560,1,481925.02,2665,"R5. Jeevan Double Calender 20%  - Wed only - 1 con",5,5,0.45,0.182,19.67,18.94,-15.85,-40.6,22.14,-12.76
"2023-10-18","09:45:00",4349.84,"1 Oct 18 4280 P BTO 0.35",-35,4314.6,"2023-10-18","16:00:00",0,"Expired",-35,1,483086.54,35,"Blackswan hedge",0,0,0,0,18.86,19.6,-15.85,-7.51,71.43,-100
"2023-10-18","09:35:00",4359.66,"1 Oct 18 4330 P STO 3.70 | 1 Oct 18 4385 C STO 3.15 | 1 Oct 18 4305 P BTO 1.00 | 1 Oct 18 4410 C BTO 0.50",515,4314.6,"2023-10-18","16:00:00",1540,"Expired",-1030,1,482056.54,1985,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,4.57,167,18.42,19.6,-15.85,2.31,57.28,-314.56
"2023-10-17","14:39:00",4367.2,"1 Oct 17 4360 P STO 2.65 | 1 Oct 17 4320 P BTO 0.15",240,4373.2,"2023-10-17","16:00:00",0,"Expired",237.5,1,482492.14,3760,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,17.67,1,17.95,17.76,-28.4,21.97,100,-185.42
"2023-10-17","11:15:00",4368.19,"2 Oct 17 4395 C STO 1.35 | 1 Oct 17 4365 C BTO 11.65 | 1 Oct 17 4425 C BTO 0.10",-915,4373.2,"2023-10-17","16:00:00",-820,"Expired",-100,1,482254.64,915,"R9. MAD ORB Replacement Bfly",5,0,0.23,0.011,17.53,17.76,-28.4,22.96,79.78,-88.52
"2023-10-17","10:46:00",4368.76,"1 Oct 17 4370 C BTO 9.70 | 1 Oct 17 4450 C BTO 0.05 | 2 Oct 17 4410 C STO 0.55",-870,4373.2,"2023-10-17","16:00:00",-320,"Expired",-555,1,481937.14,870,"R2. Jiji ORB Call Butterfly",5,0,0.11,0.028,17.58,17.76,-28.4,23.53,143.1,-97.7
"2023-10-17","09:45:00",4344.65,"1 Oct 17 4275 P BTO 0.35",-35,4373.2,"2023-10-17","16:00:00",0,"Expired",-35,1,481902.14,35,"Blackswan hedge",0,0,0,0,18.24,17.76,-28.4,-0.58,57.14,-100
"2023-10-17","09:35:00",4345.08,"1 Oct 17 4320 P STO 3.95 | 1 Oct 17 4370 C STO 3.85 | 1 Oct 17 4295 P BTO 0.95 | 1 Oct 17 4395 C BTO 0.60",605,4373.2,"2023-10-17","16:00:00",320,"Expired",280,1,482182.14,1895,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,5.03,36,18.07,17.76,-28.4,-0.15,96.69,-200
"2023-10-17","09:32:00",4343.2,"2 Dec 1 4130 P STO 33.40 | 1 Dec 1 4180 P BTO 41.25 | 1 Dec 1 4030 P BTO 22.20",310,4315.2,"2023-11-02","15:22:00",155,"Profit Target",145,1,493661.2,4690,"BWB Gap Down - Max 3 Open",5,5,1.05,1.037,18.13,15.82,-28.4,-2.03,58.06,-332.26
"2023-10-16","15:05:00",4376.14,"1 Oct 18 4340 P STO 8.60 | 1 Oct 18 4410 C STO 7.65 | 1 Oct 20 4340 P BTO 15.90 | 1 Oct 20 4410 C BTO 15.50",-1518,4327.38,"2023-10-18","13:40:00",-1862,"Above Delta",338.8,1,482520.94,1518,"Gabo - DC SPX 2/4 Monday - No VIX",2.6,2.6,0.52,0.459,17.24,19.63,14.59,33.77,38.34,-6.79
"2023-10-16","14:00:00",4377.12,"1 Oct 16 4370 P STO 3.95 | 1 Oct 16 4330 P BTO 0.30",355,4373.63,"2023-10-16","16:00:00",0,"Expired",352.5,1,483704.14,3645,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,13.17,2,17.38,17.31,14.59,34.75,100,-69.01
"2023-10-16","11:15:00",4378.07,"2 Oct 16 4405 C STO 1.10 | 1 Oct 16 4375 C BTO 11.35 | 1 Oct 16 4435 C BTO 0.15",-940,4373.63,"2023-10-16","16:00:00",0,"Expired",-945,1,481709.14,940,"R9. MAD ORB Replacement Bfly",5,0,0.19,1,17.56,17.31,14.59,35.7,5.32,-100
"2023-10-16","10:45:00",4375.84,"1 Oct 16 4375 C BTO 11.05 | 1 Oct 16 4455 C BTO 0.05 | 2 Oct 16 4415 C STO 0.55",-1005,4373.63,"2023-10-16","16:00:00",0,"Expired",-1010,1,482694.14,1005,"R2. Jiji ORB Call Butterfly",5,0,0.1,1,17.58,17.31,14.59,33.47,31.34,-100
"2023-10-16","10:10:00",4355.37,"1 Oct 18 4335 P STO 15.60 | 1 Oct 18 4420 C STO 2.70 | 1 Oct 20 4335 P BTO 23.45 | 1 Oct 20 4420 C BTO 7.70",-1300,4328.89,"2023-10-18","14:40:00",-1915,"Exited at Specified Time",600.6,1,483121.54,1300,"R7. Gabo - DC SPX Lunes 2/4 VIX 9D",7.2,7.2,0.59,0.336,18.12,19.53,14.59,13,51.15,-1.15
"2023-10-16","09:45:00",4350.45,"1 Oct 16 4265 P BTO 0.40",-40,4373.63,"2023-10-16","16:00:00",0,"Expired",-40,1,482654.14,40,"Blackswan hedge",0,0,0,0,18.39,17.31,14.59,8.08,0,-100
"2023-10-16","09:32:00",4353.23,"1 Oct 16 4340 P BTO 6.75 | 1 Oct 16 4340 C BTO 20.30",-2715,4373.63,"2023-10-16","16:00:00",-3363,"Expired",645.5,1,482354.64,2715,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,18.34,17.31,14.59,10.86,66.67,-5.16
"2023-10-13","09:45:00",4370.45,"1 Oct 13 4285 P BTO 0.40",-40,4327.78,"2023-10-13","16:00:00",0,"Expired",-40,1,484133.64,40,"Blackswan hedge",0,0,0,0,16.93,19.23,10.88,9.96,512.5,-100
"2023-10-13","09:35:00",4368.94,"1 Oct 13 4340 P STO 3.65 | 1 Oct 13 4395 C STO 2.65 | 1 Oct 13 4315 P BTO 1.20 | 1 Oct 13 4420 C BTO 0.45",445,4327.78,"2023-10-13","16:00:00",1222,"Expired",-782,1,483351.64,2055,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,3.82,123,16.78,19.23,10.88,8.45,6.74,-337.08
"2023-10-12","11:14:00",4378.62,"1 Oct 12 4370 P BTO 5.55 | 1 Oct 12 4380 C BTO 8.30 | 1 Oct 12 4400 C STO 2.00",-1195,4349.61,"2023-10-12","16:00:00",-2039,"Expired",840.64,1,483567.14,1195,"Ric Intraday swan net",3.36,0,0.14,0.002,15.71,16.77,3.99,-2.32,267.36,-19.25
"2023-10-12","11:14:00",4378.62,"1 Oct 12 4370 P BTO 5.55",-565,4351.23,"2023-10-12","15:35:00",-1895,"Exited at Specified Time",1327.44,1,481668.02,1195,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,15.71,16.85,3.99,-2.32,676.11,-56.64
"2023-10-12","11:14:00",4378.62,"1 Oct 12 4380 C BTO 8.30 | 1 Oct 12 4400 C STO 2.00",-640,4359.08,"2023-10-12","13:09:00",-125,"Underlying Price Move Down",-520.12,1,481182.1,1195,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.24,0.167,15.71,16.48,3.99,-2.32,34.38,-80.47
"2023-10-12","10:26:00",4373.76,"1 Oct 12 4370 P BTO 8.75 | 1 Oct 12 4290 P STO 0.20",-865,4350.31,"2023-10-12","15:45:00",-1930,"Exited at Specified Time",1058.48,1,482726.5,1780,"McRib Deluxe - 1 Con",3.26,3.26,0.02,0.003,15.84,16.8,3.99,-7.18,398.84,-72.83
